timestamp,id,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,precipitation,pressure_msl,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,temperature_2m,wind_gusts_10m,wind_speed_100m,wind_speed_10m,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-14 18:00:00,PAN_day_3,3.1758378,23.600098,4.9315224,22.494324,0.0,1008.98456,0.25456747,0.30542058,29.24682,28.32345,27.723986,31.845531,22.375725,14.940214,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 19:00:00,PAN_day_3,5.9546957,14.577793,3.9286005,22.627146,0.0,1009.57135,0.2546693,0.30542058,28.44582,28.326757,26.863585,29.738262,21.752438,14.480121,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 20:00:00,PAN_day_3,6.219349,11.861076,0.19848986,22.77179,0.0,1010.8581,0.25473547,0.30542058,27.856531,28.276758,26.358017,26.843525,19.361645,12.763722,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 21:00:00,PAN_day_3,5.9546957,9.69305,2.2341897,22.889969,0.0,1011.54126,0.25483733,0.30542058,27.418764,28.226755,26.0172,23.988396,18.85034,12.162258,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 22:00:00,PAN_day_3,4.9622464,16.122808,2.3769886,22.943392,0.0,1011.6479,0.2549392,0.30542058,27.1175,28.135159,25.800924,22.477991,18.981478,12.427213,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 23:00:00,PAN_day_3,4.1021237,10.047733,1.443152,22.91031,0.0,1011.58453,0.25504106,0.30542058,26.862932,28.07854,25.583122,21.80563,20.138458,13.561624,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-15 00:00:00,PAN_day_4,3.440491,16.092344,0.30558914,22.87723,0.0,1011.0774,0.25504106,0.30542058,26.643347,27.978542,25.410227,21.072779,18.86452,12.385601,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 01:00:00,PAN_day_4,3.1096745,15.22467,0.4379157,22.854073,0.0,1010.784,0.2552091,0.30542058,26.428852,27.880327,25.247255,20.327074,17.60688,11.445337,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 02:00:00,PAN_day_4,3.3081644,7.2157593,0.20372608,22.813736,0.0,1010.0774,0.2552091,0.30552244,26.302385,27.820404,25.247108,21.094711,17.386192,11.447785,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 03:00:00,PAN_day_4,4.1839957,7.382225,0.30558914,22.77887,0.0,1009.5972,0.25531095,0.30552244,26.14094,27.722185,25.140755,20.709005,16.847094,10.969656,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
2015-01-15 04:00:00,PAN_day_4,3.3343453,11.949545,1.203726,22.75062,0.0,1009.9402,0.25531095,0.30552244,26.036106,27.620665,25.061127,19.627123,14.155481,8.3964,3,0,0,0,1,0,0,0,0.43388373,-0.90096885,0,0
